VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice,Occupation,Address,InjurySeverity,RelationshipToAccused,VictimProfileID,IsRepeatVictim
224,71,Raagini Loke,64,F,0,Farmer,"H.No. 567
Kohli, Dharwad, Karnataka",Minor,Stranger,,False
225,1576,Mason Buch,44,M,0,Business Owner,"H.No. 666, Soni Circle, Bengaluru Urban, Karnataka",Moderate,Stranger,,False
226,1576,Aayush Garg,10,M,0,Student,"65, Chandran, Bengaluru Urban, Karnataka",Severe,Known,,False
227,830,Ishwar Kakar,64,M,0,Farmer,"H.No. 01
Bali Road, Belagavi, Karnataka",None,Known,,False
228,3444,Nakul Babu,55,M,0,Auto Driver,"26/14, Khosla Street, Bidar, Karnataka",Minor,Known,,False
229,1052,Oni Rajagopalan,11,F,0,Student,"18/501, Kata Marg, Haveri, Karnataka",None,Known,,False
230,3663,Onkar Ranganathan,21,M,0,Shopkeeper,"H.No. 477
Parekh Ganj, Udupi, Karnataka",Minor,Known,,False
231,3663,Upma Grewal,21,F,0,Business Owner,"H.No. 943
Butala Zila, Udupi, Karnataka",Moderate,Known,,False
232,3309,Ganga Rai,40,F,0,Government Employee,"65/511, Morar Nagar, Udupi, Karnataka",Fatal,Known,,False
233,4992,Radha Madan,16,F,0,Student,"126, Vala Chowk, Kalaburagi, Karnataka",Moderate,Stranger,,False
234,4992,Dalaja Bal,57,F,0,Farmer,"H.No. 81, Nair, Kalaburagi, Karnataka",Minor,Known,,False
235,4992,Abha Manne,51,F,0,Government Employee,"18
Verma Ganj, Kalaburagi, Karnataka",Moderate,Known,,False
236,1287,Sachi Gara,54,F,0,Business Owner,"H.No. 44, Dhingra Chowk, Dakshina Kannada, Karnataka",Minor,Stranger,,False
237,4744,Geetika Saran,12,F,0,Student,"47
Patel Zila, Chitradurga, Karnataka",Minor,Known,,False
238,4744,Krishna Tandon,11,F,0,Student,"12, Ahuja Road, Vijayapura, Karnataka",Severe,Known,,False
239,290,Ojas Rai,59,M,0,Business Owner,"56
Deshpande, Mysuru, Karnataka",Minor,Stranger,,False
240,3351,Oeshi Iyer,23,F,0,Auto Driver,"H.No. 26
Manne Path, Udupi, Karnataka",Minor,Known,,False
241,1545,Jairaj Nanda,3,M,0,Student,"H.No. 65
Iyengar Zila, Dakshina Kannada, Karnataka",Moderate,Known,,False
242,2505,Agastya Shenoy,52,M,0,Domestic Worker,"41, Tata Marg, Hassan, Karnataka",Severe,Known,,False
243,3295,Nidra Khurana,29,F,0,Unemployed,"26/617
Srinivas, Udupi, Karnataka",Fatal,Known,,False
244,3907,Yashica Sahota,31,F,0,Self-Employed,"H.No. 89, Chopra Zila, Chikballapur, Karnataka",None,Known,,False
245,1734,Raagini Ganesan,43,F,0,Private Employee,"65/61, Chaudhari Nagar, Ballari, Karnataka",None,Known,,False
246,905,Janya Uppal,73,F,0,Farmer,"56, Tella Chowk, Bagalkot, Karnataka",None,Known,,False
247,2073,Orinder Bakshi,90,M,0,Homemaker,"H.No. 461
Dhar Zila, Chamarajanagar, Karnataka",Minor,Known,,False
248,3184,Nachiket Oza,77,M,0,Homemaker,"875
Chatterjee Chowk, Bengaluru Urban, Karnataka",None,Known,,False
249,1938,Varsha Nagar,38,F,0,Domestic Worker,"H.No. 01, Oza Nagar, Dakshina Kannada, Karnataka",Moderate,Stranger,,False
250,1938,Fitan Kohli,50,M,0,Farmer,"25/86, Kata Chowk, Dakshina Kannada, Karnataka",Moderate,Stranger,,False
251,1938,Qarin Grewal,40,T,0,Unemployed,"09
Sengupta Ganj, Dakshina Kannada, Karnataka",Fatal,Stranger,,False
252,1938,Saumya Agrawal,33,F,0,Auto Driver,"419, Yadav Zila, Dakshina Kannada, Karnataka",Fatal,Stranger,,False
253,711,Rajeshri Nanda,13,F,0,Student,"14, Wable Chowk, Bengaluru Urban, Karnataka",None,Stranger,,False
254,4946,Sara Ramanathan,49,F,0,Unemployed,"H.No. 57, Gera, Raichur, Karnataka",Severe,Known,,False
255,3963,Chaman Desai,13,F,0,Student,"H.No. 341
Prakash Street, Bidar, Karnataka",None,Stranger,,False
256,4810,Rishi Sahota,41,M,0,Business Owner,"66/27, Ghose Circle, Tumakuru, Karnataka",None,Stranger,,False
257,3150,Yash Mani,16,M,0,Student,"579, Parmer Nagar, Dharwad, Karnataka",Minor,Stranger,,False
258,450,Watika Deshpande,35,F,0,Daily Wage Labourer,"88, Rege Chowk, Davanagere, Karnataka",None,Known,,False
259,2770,Sarthak Sawhney,15,M,0,Student,"190
Master Ganj, Belagavi, Karnataka",None,Stranger,,False
260,3516,Mahika Kar,55,F,0,Domestic Worker,"797
Vaidya Circle, Ballari, Karnataka",None,Stranger,,False
261,3978,Dakshesh Loyal,53,M,0,Daily Wage Labourer,"07/83
Chaudry Marg, Bagalkot, Karnataka",None,Stranger,,False
262,1983,Neha Bali,53,F,0,Auto Driver,"H.No. 51
Dalal Chowk, Bengaluru Urban, Karnataka",Minor,Stranger,,False
263,2299,Jagrati Panchal,6,F,0,Student,"923
Bhargava Ganj, Bagalkot, Karnataka",Moderate,Known,,False
264,1973,Logan Yohannan,14,M,0,Student,"H.No. 44, Loke, Uttara Kannada, Karnataka",Minor,Known,,False
265,305,Ekansh Sabharwal,53,M,0,Retired,"H.No. 22, Dhingra Ganj, Belagavi, Karnataka",None,Stranger,,False
266,1200,Jatin Ramaswamy,51,M,0,Unemployed,"946
Seth Marg, Uttara Kannada, Karnataka",None,Stranger,,False
267,4066,Charita Rau,45,F,0,Private Employee,"57/759
Chander Nagar, Mysuru, Karnataka",None,Known,,False
268,4123,Rachita Bhatnagar,20,F,0,Retired,"637
Naidu Road, Uttara Kannada, Karnataka",Moderate,Known,,False
269,4275,Pahal De,62,F,0,Homemaker,"H.No. 00
Sharaf Zila, Yadgir, Karnataka",None,Known,,False
270,2358,Diya Dugar,58,F,0,Shopkeeper,"06
Deo Ganj, Dharwad, Karnataka",None,Stranger,,False
271,2048,Gauri Mahal,52,F,0,Private Employee,"54/152, Randhawa Nagar, Shivamogga, Karnataka",None,Stranger,,False
272,55,Jackson Sanghvi,5,M,0,Student,"10/371, Kara Street, Chamarajanagar, Karnataka",Minor,Stranger,,False
273,4497,Aayush Anand,44,M,0,Self-Employed,"H.No. 627
Karnik Zila, Chikballapur, Karnataka",None,Stranger,,False
274,1638,Chanchal Chaudry,43,F,0,Business Owner,"H.No. 54, Raja Street, Dharwad, Karnataka",None,Known,,False
275,3162,Eshana Biswas,12,F,0,Student,"27/53, Sabharwal Street, Koppal, Karnataka",Minor,Known,,False
276,2485,Ikbal Chadha,40,M,0,Shopkeeper,"196, Sanghvi Path, Bengaluru Urban, Karnataka",None,Stranger,,False
277,856,Ekiya Kota,47,F,1,Homemaker,"13/899
Mane, Haveri, Karnataka",None,Stranger,,False
278,1349,Nidhi Jha,26,F,0,Business Owner,"64/037, Chowdhury Marg, Raichur, Karnataka",Moderate,Stranger,,False
279,1349,Zaid Bobal,28,M,0,Homemaker,"H.No. 52, Salvi Marg, Raichur, Karnataka",Severe,Stranger,,False
280,2559,Harini Sinha,75,F,1,Retired,"H.No. 910, Kale Road, Belagavi, Karnataka",None,Known,,False
281,3933,Bhanumati Rao,47,F,0,Auto Driver,"86/661
Yogi Circle, Hassan, Karnataka",None,Stranger,,False
282,3933,Liam Chacko,39,M,0,Government Employee,"H.No. 832
Narain Circle, Hassan, Karnataka",Moderate,Stranger,,False
283,2968,Bachittar Mukherjee,55,M,0,Business Owner,"30/316
Setty Zila, Mysuru, Karnataka",None,Known,,False
284,2968,Mohammed Gill,44,M,0,Student,"H.No. 202, Palan Chowk, Mysuru, Karnataka",None,Stranger,,False
285,4871,Geetika Prabhu,22,F,0,Student,"41/056, Viswanathan Road, Belagavi, Karnataka",None,Stranger,,False
286,4586,Lekha Bose,62,F,0,Private Employee,"85
Tata Nagar, Kalaburagi, Karnataka",None,Stranger,,False
287,21,Raksha Dugar,31,F,0,Retired,"H.No. 913
Agate Circle, Tumakuru, Karnataka",None,Stranger,,False
288,2910,Bakhshi Walia,22,M,0,Shopkeeper,"H.No. 307, Rajagopal Path, Belagavi, Karnataka",None,Stranger,VP00047,True
289,4343,Hemal Banik,14,F,0,Student,"536
Madan Path, Gadag, Karnataka",None,Known,,False
290,249,Quincy Dar,54,M,0,Domestic Worker,"380, Biswas Marg, Hassan, Karnataka",Minor,Stranger,,False
291,249,Lohit Mukhopadhyay,41,M,0,Private Employee,"H.No. 870
Iyer Path, Hassan, Karnataka",None,Stranger,,False
292,4615,Nidra Kibe,22,F,0,Farmer,"H.No. 97
Korpal Ganj, Bengaluru Urban, Karnataka",Minor,Stranger,,False
293,3000,Aarush Rout,58,M,0,Private Employee,"850, Agarwal Path, Udupi, Karnataka",None,Stranger,,False
294,2345,Mitesh Chawla,49,M,0,Daily Wage Labourer,"36/70, Mammen Street, Chikkamagaluru, Karnataka",Severe,Stranger,,False
295,1863,Anya Kata,25,F,0,Domestic Worker,"57/191
Deol Circle, Tumakuru, Karnataka",Fatal,Known,,False
296,2142,Baljiwan Bhatia,75,M,0,Homemaker,"23/445
Narain Marg, Vijayanagara, Karnataka",None,Known,,False
297,4221,Varsha Magar,21,F,1,Student,"H.No. 329, Dugal Zila, Dharwad, Karnataka",Severe,Stranger,,False
298,789,Gayathri Sengupta,65,F,0,Retired,"H.No. 61
Parmar Circle, Bagalkot, Karnataka",None,Stranger,,False
299,1419,Varsha Morar,39,F,0,Private Employee,"H.No. 11
Modi Street, Chikballapur, Karnataka",None,Stranger,,False
300,3383,Hritik Narang,56,M,0,Private Employee,"H.No. 356, Bawa Circle, Ballari, Karnataka",Severe,Stranger,,False
301,526,Kalpit Ghosh,40,M,0,Unemployed,"78, Krish Circle, Dakshina Kannada, Karnataka",Minor,Stranger,,False
302,3836,Vihaan Chaudry,88,M,0,Farmer,"H.No. 003, Hora Street, Haveri, Karnataka",None,Known,,False
303,573,Quincy Chad,95,M,0,Homemaker,"H.No. 013
Dave Chowk, Bagalkot, Karnataka",None,Known,,False
304,178,Noah Das,12,M,0,Student,"02, Sant, Kalaburagi, Karnataka",Moderate,Stranger,,False
305,2641,Yadavi Balan,88,F,0,Homemaker,"62/532
Mammen Road, Bidar, Karnataka",Moderate,Known,,False
306,4575,Falguni Banerjee,23,F,0,Self-Employed,"47/687, Chahal Nagar, Udupi, Karnataka",None,Stranger,,False
307,4575,Rehaan Devan,67,M,0,Homemaker,"838
Raja Nagar, Udupi, Karnataka",None,Stranger,,False
308,3687,Wriddhish Sundaram,28,M,0,Retired,"85/64
Bal Street, Belagavi, Karnataka",None,Known,,False
309,2356,Januja Balan,4,F,0,Student,"H.No. 785
Kaul, Ramanagara, Karnataka",Moderate,Known,,False
310,4573,Chandresh Kota,23,M,0,Private Employee,"H.No. 80, Rama Ganj, Gadag, Karnataka",Minor,Known,,False
311,3424,Gabriel Goda,47,M,0,Retired,"55/90, Dhar Path, Uttara Kannada, Karnataka",None,Known,,False
312,1242,Yatin More,39,M,0,Government Employee,"01, Kaul Nagar, Dakshina Kannada, Karnataka",None,Known,,False
313,1631,Advaith Vyas,18,M,0,Student,"H.No. 593
Oak Street, Mysuru, Karnataka",Moderate,Known,,False
314,1631,Neel Bhargava,16,M,0,Student,"921, Patla Circle, Mysuru, Karnataka",Minor,Stranger,,False
315,1631,Rachit Randhawa,38,M,0,Business Owner,"H.No. 45, Dugar Street, Mysuru, Karnataka",Moderate,Stranger,,False
316,1454,Widisha Nadig,64,F,0,Retired,"89/539, Radhakrishnan Street, Dakshina Kannada, Karnataka",None,Stranger,,False
317,1040,Nandini Datta,69,F,0,Farmer,"09/690, Nadkarni Street, Udupi, Karnataka",Severe,Stranger,,False
318,1651,Charles Taneja,51,M,0,Self-Employed,"H.No. 13, Nagarajan Path, Ballari, Karnataka",None,Stranger,,False
319,3337,Chanchal Nayak,37,F,0,Homemaker,"H.No. 433
Palla Zila, Gadag, Karnataka",None,Stranger,,False
320,1609,Chatura Agarwal,54,M,0,Domestic Worker,"76, Sachdev Street, Kalaburagi, Karnataka",None,Stranger,,False
321,4654,Ranbir Panchal,27,M,0,Government Employee,"H.No. 793
Seth Street, Bengaluru Rural, Karnataka",None,Stranger,,False
322,4654,Anay Menon,38,M,0,Unemployed,"H.No. 41, Oommen Zila, Bengaluru Rural, Karnataka",Minor,Known,,False
323,3366,Raghav Dyal,16,M,0,Student,"15/99, Balasubramanian Chowk, Haveri, Karnataka",Minor,Known,,False
324,3834,Fitan Saraf,5,M,0,Student,"H.No. 153, Rout Ganj, Bagalkot, Karnataka",Minor,Known,,False
325,2758,Megha Mishra,22,F,0,Domestic Worker,"H.No. 069, Swaminathan Circle, Dakshina Kannada, Karnataka",Fatal,Known,,False
326,2564,Avni Patel,41,F,0,Farmer,"14, Srinivasan, Chitradurga, Karnataka",Severe,Stranger,,False
327,2564,Chanakya Bal,40,M,0,Government Employee,"417, Morar Zila, Chitradurga, Karnataka",Minor,Stranger,,False
328,4875,Vrishti Suresh,46,F,1,Farmer,"H.No. 862
Raj Path, Chitradurga, Karnataka",None,Stranger,,False
329,4790,Idika Sehgal,6,F,0,Student,"H.No. 77, Kara Road, Kalaburagi, Karnataka",Moderate,Stranger,,False
330,4790,Azaan Dora,5,M,0,Student,"H.No. 586, Karan, Kalaburagi, Karnataka",None,Known,,False
331,4386,Sara Virk,31,F,0,Retired,"79/37
Brar Road, Hassan, Karnataka",None,Known,,False
332,34,Hitesh Zacharia,48,M,0,Student,"08/989
Din, Shivamogga, Karnataka",None,Stranger,VP00050,True
333,1410,Vanya Ghose,58,F,0,Government Employee,"320, Brar Marg, Kalaburagi, Karnataka",None,Stranger,,False
334,3026,Harrison Divan,26,M,0,Self-Employed,"H.No. 11
Ranganathan Marg, Udupi, Karnataka",Minor,Stranger,,False
335,3026,Manya Venkatesh,46,F,0,Auto Driver,"H.No. 998
Chowdhury Marg, Bengaluru Urban, Karnataka",Minor,Stranger,,False
336,2459,Falguni Divan,44,F,0,Farmer,"H.No. 914, Padmanabhan Circle, Shivamogga, Karnataka",None,Known,,False
337,4234,Kevin Rajagopal,62,M,0,Homemaker,"97/02
Rau Road, Belagavi, Karnataka",None,Stranger,,False
338,3932,Suhani Barad,21,F,0,Farmer,"H.No. 30
Luthra Chowk, Bidar, Karnataka",Severe,Stranger,,False
339,99,Advaith Nazareth,27,M,0,Retired,"H.No. 47
Kari Zila, Belagavi, Karnataka",Minor,Known,,False
340,99,Mason Savant,58,M,0,Private Employee,"H.No. 69
Guha Zila, Tumakuru, Karnataka",Minor,Stranger,,False
341,4067,Hitesh Ray,78,M,0,Farmer,"50/82
Mukhopadhyay Zila, Bengaluru Urban, Karnataka",Moderate,Known,,False
342,4584,Ekanta Viswanathan,16,F,0,Student,"330, Bali Ganj, Haveri, Karnataka",Moderate,Stranger,,False
343,1895,Arya Patel,31,F,0,Government Employee,"H.No. 57, Ranganathan Circle, Chitradurga, Karnataka",None,Known,,False
344,202,Azaan Khurana,65,T,0,Retired,"97
Som Street, Bengaluru Urban, Karnataka",None,Stranger,,False
345,202,Orinder Gade,50,M,0,Daily Wage Labourer,"14/060
Kala Street, Bengaluru Urban, Karnataka",None,Stranger,,False
346,935,Isaiah Jhaveri,51,M,0,Government Employee,"68/007
Ghose Street, Ballari, Karnataka",None,Known,,False
347,240,Isaac Krishnan,32,M,0,Daily Wage Labourer,"46/657
Kamdar Road, Chikkamagaluru, Karnataka",Severe,Stranger,,False
348,240,Matthew Verma,25,M,0,Farmer,"10/85
Mandal Circle, Chikkamagaluru, Karnataka",Moderate,Stranger,,False
349,240,Darika Subramaniam,58,F,0,Student,"H.No. 45, Lal Road, Bidar, Karnataka",Fatal,Stranger,,False
350,240,Girindra Doctor,31,M,0,Retired,"H.No. 965, Bal Street, Chikkamagaluru, Karnataka",Severe,Stranger,,False
351,240,Neelima Lad,63,F,0,Homemaker,"60
Gupta, Chikkamagaluru, Karnataka",Moderate,Stranger,,False
352,4324,Indrajit Warrior,12,M,0,Student,"58/428
Memon Street, Raichur, Karnataka",Minor,Known,,False
353,4324,Vrishti Dave,17,F,0,Student,"82/513
Kapoor Path, Raichur, Karnataka",None,Known,,False
354,2634,Shivansh Narula,45,M,0,Auto Driver,"H.No. 94
Dalal Chowk, Belagavi, Karnataka",None,Stranger,,False
355,3432,Avi Bobal,47,M,0,Unemployed,"816
Misra Circle, Kalaburagi, Karnataka",None,Stranger,,False
356,2176,Avi Dora,60,M,0,Retired,"569, Dhar Chowk, Ramanagara, Karnataka",Minor,Known,,False
357,2176,Hemangini Buch,57,F,0,Student,"H.No. 25
Agrawal Nagar, Ramanagara, Karnataka",Minor,Known,,False
358,1874,Laksh Kadakia,68,M,0,Retired,"27/12, Saraf, Bagalkot, Karnataka",Fatal,Stranger,,False
359,1874,Saksham Sanghvi,55,M,0,Business Owner,"00
Iyengar Circle, Bagalkot, Karnataka",Moderate,Stranger,,False
360,1874,Abhimanyu Nagy,43,M,0,Unemployed,"H.No. 033, Muni Path, Bagalkot, Karnataka",Severe,Stranger,,False
361,4266,Charan Rajagopal,10,M,0,Student,"104
Shah Road, Yadgir, Karnataka",None,Known,,False
362,892,Urishilla Desai,48,F,0,Student,"53
Raval Street, Mysuru, Karnataka",Fatal,Stranger,,False
363,1422,Jhalak Kapur,81,F,0,Retired,"098, Dasgupta Street, Mysuru, Karnataka",None,Stranger,,False
364,2711,Anjali Prashad,54,F,0,Student,"90/90
Bahri Zila, Bidar, Karnataka",None,Stranger,,False
365,1208,Dalbir Saha,44,M,0,Government Employee,"18
Som Road, Kolar, Karnataka",None,Known,,False
366,4768,Ishanvi Andra,16,F,0,Student,"18
Devan Road, Kalaburagi, Karnataka",Moderate,Stranger,,False
367,63,Damini Vaidya,11,F,0,Student,"H.No. 11, Issac Chowk, Chikkamagaluru, Karnataka",Minor,Known,,False
368,3712,Lekha Virk,42,F,0,Student,"H.No. 64, Baral Street, Yadgir, Karnataka",Minor,Known,,False
369,4694,Hemang Srivastava,44,M,0,Unemployed,"001
Tak Zila, Raichur, Karnataka",None,Known,,False
370,1114,Chandani Vaidya,45,F,0,Business Owner,"14/374, Shetty Road, Shivamogga, Karnataka",Minor,Stranger,,False
371,2718,Daksha Ghosh,62,F,0,Retired,"H.No. 55, D’Alia Marg, Uttara Kannada, Karnataka",None,Stranger,,False
372,996,Arin Andra,45,M,0,Homemaker,"25/579, Chander Road, Raichur, Karnataka",None,Stranger,,False
373,2671,Pavani Goswami,36,F,0,Farmer,"67, Rajan Road, Bengaluru Rural, Karnataka",None,Known,,False
374,4198,Shivansh Ganesan,68,M,0,Retired,"021, Subramanian Marg, Kalaburagi, Karnataka",None,Stranger,,False
375,2883,Gautam Raghavan,34,M,0,Government Employee,"02/77
Sabharwal Zila, Tumakuru, Karnataka",None,Stranger,,False
376,3656,Aradhana Bhatnagar,23,F,0,Auto Driver,"50/899
Nigam Ganj, Shivamogga, Karnataka",Moderate,Stranger,,False
377,3656,Upma Kothari,13,F,0,Student,"H.No. 62
Bhagat Circle, Shivamogga, Karnataka",Severe,Known,,False
378,1341,Farhan Tiwari,44,M,0,Auto Driver,"21
Nagi Chowk, Mandya, Karnataka",Moderate,Stranger,,False
379,4641,Noah Mall,56,M,0,Auto Driver,"38/66, Brar Ganj, Haveri, Karnataka",None,Known,,False
380,3244,Vamakshi Sem,66,F,0,Farmer,"75, Tank Zila, Haveri, Karnataka",None,Known,,False
381,2400,Charan Raval,49,M,1,Student,"H.No. 880
Modi Zila, Mysuru, Karnataka",Minor,Stranger,,False
382,3210,Vedant Om,80,M,0,Retired,"H.No. 375
Solanki Circle, Dharwad, Karnataka",Minor,Known,,False
383,94,Upkaar Comar,32,M,0,Farmer,"30/554, Vig Circle, Shivamogga, Karnataka",Minor,Known,,False
384,94,Damyanti Bath,34,F,0,Self-Employed,"26, Kumar Zila, Shivamogga, Karnataka",Minor,Stranger,,False
385,3291,Ijaya Dara,36,F,0,Retired,"735
Sachdeva Zila, Kalaburagi, Karnataka",None,Stranger,,False
386,763,David Seshadri,46,M,0,Auto Driver,"98/270
Bava Circle, Bidar, Karnataka",None,Stranger,,False
387,2664,Wyatt Trivedi,24,M,0,Private Employee,"92/216, Nagy, Bengaluru Urban, Karnataka",Moderate,Stranger,,False
388,2664,Shaurya Kothari,36,M,0,Unemployed,"54
Deol Chowk, Vijayapura, Karnataka",Severe,Stranger,,False
389,1396,Triveni Vala,22,F,0,Farmer,"85/833
Mannan Ganj, Yadgir, Karnataka",None,Known,,False
390,3501,Ekaja Gokhale,55,F,0,Retired,"15/879
Sahni, Dakshina Kannada, Karnataka",None,Stranger,,False
391,1865,Udyati Arya,29,F,0,Private Employee,"H.No. 620, Iyengar Nagar, Gadag, Karnataka",None,Stranger,,False
392,548,Gaurika Mangat,31,F,0,Farmer,"043
Bali Circle, Kalaburagi, Karnataka",None,Known,,False
393,3455,Varsha Chaudry,25,F,0,Retired,"86/384, Raj Nagar, Bagalkot, Karnataka",None,Known,,False
394,3902,Turvi Munshi,14,F,0,Student,"H.No. 439, Kar Chowk, Kalaburagi, Karnataka",Fatal,Stranger,,False
395,3158,Indira Hari,43,F,0,Shopkeeper,"21
Ghose Street, Mandya, Karnataka",Minor,Known,,False
396,3449,Saanvi Baria,46,F,0,Private Employee,"H.No. 84
Dyal Street, Kalaburagi, Karnataka",Fatal,Known,,False
397,3771,Aahana Narayanan,41,F,0,Auto Driver,"20/259
Mitra Nagar, Ballari, Karnataka",Moderate,Stranger,,False
398,4444,Praneel Bora,34,M,0,Student,"32/81
Dutta Circle, Kodagu, Karnataka",Minor,Known,,False
399,3659,Tamanna Chanda,13,F,0,Student,"355
Memon Path, Belagavi, Karnataka",Fatal,Stranger,,False
400,216,Zilmil Soman,30,F,0,Retired,"H.No. 573, Kohli, Chikballapur, Karnataka",None,Stranger,,False
401,693,Oeshi Raj,31,F,0,Government Employee,"48, Bakshi Road, Tumakuru, Karnataka",None,Stranger,,False
402,1136,Udant Sur,8,M,0,Student,"H.No. 35, Butala Circle, Haveri, Karnataka",Fatal,Stranger,,False
403,1688,Geetika Yogi,33,F,0,Auto Driver,"13/361, Yogi Ganj, Chamarajanagar, Karnataka",None,Stranger,,False
404,1513,Balendra Dube,44,M,1,Business Owner,"50, Borah Zila, Chikkamagaluru, Karnataka",Minor,Stranger,,False
405,260,Hemal Krishnamurthy,58,F,0,Shopkeeper,"34/66, Ravel Chowk, Vijayanagara, Karnataka",Fatal,Stranger,,False
406,260,Nisha Badal,44,F,0,Farmer,"18/091
Bath, Vijayanagara, Karnataka",Fatal,Stranger,,False
407,2688,Rachita Thakkar,68,F,0,Retired,"H.No. 49, Manda Zila, Bengaluru Urban, Karnataka",Minor,Known,,False
408,1714,Sai Rana,32,F,0,Retired,"28, Deshpande Ganj, Tumakuru, Karnataka",Moderate,Stranger,,False
409,2585,Manbir Dhawan,60,M,0,Homemaker,"50/882
Barman Zila, Hassan, Karnataka",None,Stranger,,False
410,2585,Ronith Yogi,51,M,0,Homemaker,"H.No. 35, Sachar Ganj, Mysuru, Karnataka",None,Stranger,,False
411,3176,Gaurika Gour,34,F,0,Business Owner,"43/12, Bhagat, Chikkamagaluru, Karnataka",Severe,Stranger,,False
412,1980,Balhaar Mannan,15,M,0,Student,"H.No. 13, Sur, Yadgir, Karnataka",Minor,Known,,False
413,1980,Pranav Dave,7,M,0,Student,"H.No. 491, Nadkarni Ganj, Vijayanagara, Karnataka",None,Known,,False
414,3957,Varenya Narasimhan,13,F,0,Student,"92/995
Sangha Path, Chamarajanagar, Karnataka",None,Stranger,,False
415,1893,Aarnav Munshi,76,M,0,Retired,"645, Narula Street, Shivamogga, Karnataka",Minor,Known,,False
416,525,Vihaan Sehgal,33,M,0,Self-Employed,"H.No. 78
Gill Zila, Mandya, Karnataka",None,Stranger,,False
417,3636,Meera Dey,20,F,0,Private Employee,"H.No. 11, Tripathi Nagar, Kalaburagi, Karnataka",None,Stranger,,False
418,1630,Tanmayi Kala,38,F,0,Self-Employed,"48/87, Pau Street, Kolar, Karnataka",Minor,Known,,False
419,3250,Jasmit Mannan,37,F,0,Daily Wage Labourer,"88, Ranganathan Zila, Belagavi, Karnataka",Moderate,Known,,False
420,3250,Zayan Anne,20,M,0,Government Employee,"28/27, Gola Street, Belagavi, Karnataka",Severe,Stranger,,False
421,2044,Wyatt Parmer,59,M,0,Self-Employed,"731, Pingle Road, Bengaluru Urban, Karnataka",Minor,Stranger,,False
422,2044,Ansh Jhaveri,20,M,0,Auto Driver,"77
Baral Nagar, Bengaluru Urban, Karnataka",Minor,Stranger,,False
423,826,Charan Verma,18,M,0,Unemployed,"49/892
Radhakrishnan Marg, Chitradurga, Karnataka",Moderate,Known,,False
424,1192,Brinda Varughese,10,F,0,Student,"38
Pandit Marg, Bengaluru Rural, Karnataka",None,Stranger,,False
425,3259,Yagnesh Subramaniam,4,M,0,Student,"27/23, Varkey Zila, Vijayapura, Karnataka",Moderate,Known,,False
426,550,Jagvi Doctor,26,F,0,Business Owner,"591, Sachdeva Ganj, Belagavi, Karnataka",None,Known,,False
427,550,Dakshesh Subramaniam,65,M,0,Retired,"39
Roy Street, Belagavi, Karnataka",None,Stranger,,False
428,4195,Jairaj Bassi,55,M,0,Government Employee,"92/28, Din Nagar, Mandya, Karnataka",None,Known,,False
